path_id,event_id,event_name,attacker_address,tx_hash,tx_block_number,tx_method_name,path_length,max_depth,path_content,method_count,address_count,total_value,contains_create,contains_transfer,contains_swap,contains_approve,block_range_start,block_range_end,event_type,extraction_timestamp,methods_str,unique_methods_str,addresses_str,call_type_distribution_str,path_nodes_detail_str,label
ab7621658c9bbee0,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,1,1,0xfcd4acbc:0x9d3425d4:b61705a000,1,2,0,False,False,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.344899,b61705a000,b61705a000,0x9d3425d45df30183fda059c586543dcdeb5993e6|0xfcd4acbc55df53fbc4c9d275e3495b490635f113,"{""function_call"": 1}","[{""step"": 1, ""from"": ""0xfcd4acbc55df53fbc4c9d275e3495b490635f113"", ""to"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""method"": ""b61705a000"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0"", ""input"": """"}]",0
a219e3c1eb5256f4,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,3,3,"0xfcd4acbc:0x9d3425d4:0xb61705a0->0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",3,4,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.344963,"0xb61705a0|unstake(uint256)|transfer(address,uint256)","0xb61705a0|unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xfcd4acbc55df53fbc4c9d275e3495b490635f113|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 2, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0xfcd4acbc55df53fbc4c9d275e3495b490635f113"", ""to"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""method"": ""0xb61705a0"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 3, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 3, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345002,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345034,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345064,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345100,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345148,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345176,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345203,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345230,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345256,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345282,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345309,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345334,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345361,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345386,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345412,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345437,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345464,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
01b9e644e49acbce,event_15,JokInTheBoxETH,0xfcd4acbc55df53fbc4c9d275e3495b490635f113,e8277ef6ba8611bd12dc5a6e7ca4b984423bc0b3828159f83b466fdcf4fe054f,20064929,b61705a000,2,2,"0x9d3425d4:0xa6447f61:unstake(uint256)->0xa6447f61:0xa728aa2d:transfer(address,uint256)",2,3,0,False,True,False,False,20064929,20065007,Contract Vulnerability,2025-08-06T11:30:12.345491,"unstake(uint256)|transfer(address,uint256)","unstake(uint256)|transfer(address,uint256)",0x9d3425d45df30183fda059c586543dcdeb5993e6|0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97|0xa6447f6156effd23ec3b57d5edd978349e4e192d,"{""function_call"": 1, ""transfer_operation"": 1}","[{""step"": 1, ""from"": ""0x9d3425d45df30183fda059c586543dcdeb5993e6"", ""to"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""method"": ""unstake(uint256)"", ""method_id"": """", ""depth"": 1, ""call_type"": ""function_call"", ""value"": ""0x0"", ""input"": """"}, {""step"": 2, ""from"": ""0xa6447f6156effd23ec3b57d5edd978349e4e192d"", ""to"": ""0xa728aa2de568766e2fa4544ec7a77f79c0bf9f97"", ""method"": ""transfer(address,uint256)"", ""method_id"": """", ""depth"": 2, ""call_type"": ""transfer_operation"", ""value"": ""0x0"", ""input"": """"}]",1
